loan_amnt,term,int_rate,installment,grade,annual_inc,loan_status,dti
2000.0,36,13.99,68.35,2,46000.0,1,33.0
3375.0,36,10.64,109.92,1,35000.0,1,14.64
20000.0,36,10.78,652.7,1,60000.0,1,27.92
8000.0,36,13.44,271.26,2,78200.0,1,21.44
34550.0,60,14.85,819.23,2,72000.0,1,15.61
22850.0,60,15.41,548.53,3,70000.0,0,36.28
20000.0,36,8.38,630.24,1,96000.0,1,2.66
15425.0,36,9.17,491.74,1,70000.0,0,29.93
18500.0,36,5.32,557.13,0,48700.0,0,25.33
22000.0,36,14.48,757.05,2,69000.0,1,14.1
8000.0,36,12.88,269.09,2,42000.0,1,10.23
5000.0,36,11.99,166.05,2,45250.0,1,25.93
3000.0,36,7.49,93.31,0,44000.0,1,12.27
6000.0,36,10.78,195.81,1,60000.0,1,9.82
17300.0,36,18.99,634.07,4,88000.0,1,22.2
12000.0,60,9.17,250.1,1,130000.0,1,12.46
10000.0,36,10.64,325.69,1,35000.0,1,11.69
7675.0,36,11.48,253.02,1,35000.0,0,10.12
30000.0,60,20.5,803.19,4,98000.0,1,7.96
9600.0,36,12.59,321.57,2,45000.0,0,9.25
3600.0,36,13.44,122.07,2,25000.0,1,26.45
5000.0,36,6.99,154.37,0,106000.0,1,16.96
30000.0,36,9.76,964.64,1,114000.0,1,16.58
16000.0,36,9.17,510.07,1,70000.0,1,8.71
3600.0,36,15.77,126.16,3,106000.0,1,12.94
18000.0,60,12.88,408.46,2,100000.0,1,16.19
5600.0,36,13.44,189.88,2,57000.0,1,11.94
15000.0,36,11.48,494.5,1,50000.0,1,10.71
17025.0,36,15.41,593.61,3,72800.0,0,34.55
8800.0,36,9.8,283.13,1,92000.0,1,5.18
6000.0,36,9.76,192.93,1,50000.0,1,18.87
19200.0,60,10.78,415.36,1,65000.0,1,15.5
20000.0,36,10.78,652.7,1,54000.0,1,18.98
30000.0,36,14.85,1037.76,2,90000.0,1,7.76
28000.0,60,9.8,592.17,1,108000.0,1,8.82
4000.0,36,7.91,125.18,0,48000.0,1,18.44
6600.0,36,7.26,204.58,0,16678.9,1,14.54
9575.0,36,7.89,299.57,0,52000.0,1,31.5
20000.0,60,20.5,535.46,4,55000.0,1,28.89
20000.0,60,11.99,444.79,2,80000.0,1,19.67
6000.0,36,13.44,203.44,2,38700.0,1,23.26
10650.0,36,14.48,366.48,2,37000.0,0,9.73
21000.0,36,10.64,683.94,1,78000.0,1,19.52
15000.0,36,6.89,462.41,0,125000.0,1,3.24
12500.0,36,11.99,415.12,2,45000.0,1,13.71
15000.0,36,12.88,504.55,2,94000.0,1,13.21
28000.0,60,10.78,605.73,1,116000.0,0,26.83
20000.0,60,15.77,483.93,3,63000.0,0,25.39
4500.0,36,11.22,147.8,1,29000.0,1,14.98
16000.0,60,10.78,346.13,1,40000.0,0,15.69
35000.0,60,10.78,757.16,1,102000.0,0,17.2
4500.0,36,16.59,159.53,3,86000.0,0,28.79
3750.0,36,16.59,132.94,3,30000.0,1,18.88
6425.0,36,15.77,225.16,3,41000.0,1,2.87
10000.0,36,16.59,354.5,3,75000.0,1,21.31
8000.0,36,7.91,250.36,0,66500.0,1,29.22
30000.0,60,13.99,697.9,2,150000.0,0,8.52
10000.0,36,11.48,329.67,1,32000.0,1,10.95
20000.0,36,5.32,602.3,0,145000.0,1,8.37
5075.0,36,13.18,171.44,2,18000.0,0,26.67
6025.0,36,11.99,200.09,2,70000.0,1,9.58
1200.0,36,8.49,37.88,1,73000.0,1,19.46
9000.0,36,11.22,295.59,1,35000.0,1,9.5
12000.0,36,6.49,367.74,0,100000.0,1,14.58
15375.0,36,17.97,555.62,3,55000.0,1,21.91
6000.0,36,10.78,195.81,1,120000.0,1,6.33
3825.0,36,14.85,132.32,2,30000.0,0,7.08
5000.0,36,9.17,159.4,1,45000.0,1,15.47
5000.0,36,8.49,157.82,1,43000.0,1,17.25
20000.0,60,13.99,465.27,2,48651.2,1,21.21
12000.0,36,10.78,391.62,1,42000.0,1,36.66
20250.0,60,17.86,512.68,3,103000.0,1,10.82
14150.0,60,19.89,374.03,4,68000.0,0,26.9
30000.0,36,17.27,1073.62,3,88000.0,1,28.06
11550.0,60,16.59,284.51,3,38000.0,0,21.07
19125.0,36,15.41,666.83,3,60000.0,1,15.87
4000.0,36,9.8,128.7,1,47500.0,1,5.79
20000.0,36,9.17,637.58,1,82000.0,1,21.03
16000.0,36,9.17,510.07,1,67885.33,1,15.41
16300.0,36,7.49,506.96,0,100000.0,1,12.02
8000.0,36,7.91,250.36,0,45960.0,1,8.85
15600.0,36,9.8,501.91,1,54000.0,1,19.33
20000.0,36,9.17,637.58,1,101000.0,1,36.23
6000.0,36,8.49,189.38,1,90000.0,1,20.55
9000.0,36,7.91,281.66,0,55000.0,1,19.2
15000.0,36,9.8,482.61,1,55000.0,1,35.23
18000.0,60,13.44,413.63,2,72000.0,0,14.77
3000.0,36,8.49,94.69,1,75000.0,1,10.64
10000.0,36,10.64,325.69,1,60000.0,1,12.96
30000.0,36,11.99,996.29,2,95500.0,1,10.56
4200.0,36,7.49,130.63,0,90000.0,1,24.85
12000.0,36,11.48,395.6,1,80000.0,1,4.65
3000.0,36,10.78,97.91,1,80000.0,1,20.72
13000.0,60,12.88,295.0,2,130000.0,0,5.51
18550.0,60,17.57,466.72,3,58000.0,0,21.62
8000.0,36,6.89,246.62,0,40000.0,1,19.68
30000.0,36,7.49,933.05,0,130000.0,1,9.82
20000.0,36,5.32,602.3,0,120000.0,1,11.39
1400.0,36,12.88,47.1,2,89000.0,1,2.75
15000.0,36,9.8,482.61,1,70000.0,1,25.06
5000.0,36,12.88,168.19,2,59000.0,1,3.82
12600.0,36,17.97,455.34,3,30000.0,0,29.48
1000.0,36,14.85,34.6,2,12000.0,1,3.4
8475.0,36,16.99,302.12,3,61000.0,1,9.33
1400.0,36,9.8,45.05,1,52000.0,0,20.01
34000.0,36,13.18,1148.55,2,85500.0,1,34.53
2400.0,36,14.85,83.03,2,51000.0,0,22.8
11000.0,36,5.32,331.27,0,140000.0,1,8.52
33600.0,60,16.55,826.94,3,76524.0,0,38.17
10000.0,36,9.8,321.74,1,80000.0,1,8.94
10000.0,60,15.41,240.06,3,30000.0,0,30.8
35000.0,36,7.91,1095.33,0,75000.0,1,19.09
10350.0,60,15.41,248.46,3,51646.0,1,25.8
12000.0,36,7.91,375.54,0,30000.0,1,14.68
11450.0,60,13.44,263.11,2,100000.0,1,12.35
18000.0,36,7.26,557.94,0,77000.0,1,10.99
10000.0,36,5.32,301.15,0,80000.0,1,25.73
6000.0,36,8.49,189.38,1,42000.0,1,26.06
18000.0,36,14.48,619.41,2,60000.0,1,13.06
18000.0,36,13.99,615.11,2,53000.0,1,31.66
21600.0,36,5.32,650.48,0,100000.0,1,28.13
10000.0,36,11.99,332.1,2,80000.0,1,15.27
9600.0,36,11.48,316.48,1,80000.0,0,12.03
35000.0,36,9.8,1126.07,1,95000.0,1,4.8
23000.0,36,11.99,763.82,2,50000.0,1,19.35
10000.0,36,11.48,329.67,1,40000.0,1,25.29
10800.0,60,13.99,251.25,2,40000.0,0,29.86
12825.0,36,12.59,429.6,2,69000.0,1,29.03
20800.0,36,13.99,710.8,2,55000.0,1,21.21
21000.0,36,18.49,764.38,3,90000.0,0,22.6
18000.0,36,5.32,542.07,0,90000.0,1,11.53
15000.0,60,19.89,396.5,4,50000.0,0,21.87
5000.0,36,17.57,179.69,3,52000.0,1,15.09
21825.0,60,18.99,566.04,4,52000.0,1,30.39
6000.0,36,9.17,191.28,1,65000.0,1,10.43
12800.0,36,8.38,403.36,1,48000.0,1,34.6
18000.0,60,13.99,418.74,2,80000.0,1,13.46
8400.0,36,9.8,270.26,1,72701.0,1,20.42
5000.0,36,9.17,159.4,1,55000.0,1,15.67
5000.0,36,9.17,159.4,1,150000.0,1,5.32
25000.0,60,19.99,662.21,4,70490.0,0,14.03
7850.0,36,17.27,280.93,3,52625.0,1,7.18
20800.0,60,18.99,539.45,4,60000.0,1,29.6
15000.0,36,16.55,531.44,3,70000.0,1,34.75
10000.0,60,18.99,259.36,4,70000.0,1,23.23
17700.0,36,16.55,627.1,3,53000.0,0,23.48
10500.0,60,11.99,233.52,2,110000.0,1,18.15
10000.0,36,7.49,311.02,0,83000.0,1,9.72
16000.0,36,8.49,505.01,1,100000.0,1,18.4
10000.0,36,9.8,321.74,1,38480.0,0,23.71
3200.0,36,12.88,107.64,2,43000.0,1,15.99
10000.0,60,19.48,262.06,4,62000.0,1,29.55
4800.0,36,13.67,163.29,2,82000.0,1,28.42
35000.0,60,12.88,794.21,2,106000.0,0,17.36
10000.0,36,9.17,318.79,1,70000.0,1,14.61
16000.0,60,12.88,363.07,2,50000.0,0,19.39
10500.0,36,7.49,326.57,0,47688.0,1,10.39
14750.0,36,16.99,525.81,3,41000.0,0,18.38
8025.0,36,16.99,286.08,3,20102.0,1,32.36
10575.0,36,13.44,358.56,2,23000.0,1,22.39
15000.0,60,12.88,340.38,2,70000.0,0,28.41
8000.0,36,12.88,269.09,2,50000.0,1,12.77
10000.0,36,13.99,341.73,2,41200.0,1,18.23
7000.0,36,9.76,225.09,1,70000.0,0,28.28
20000.0,60,12.88,453.84,2,56000.0,0,14.06
5875.0,36,15.77,205.89,3,56000.0,1,25.65
2850.0,36,9.8,91.7,1,103000.0,0,6.16
20000.0,36,10.78,652.7,1,55000.0,1,22.58
5950.0,36,20.5,222.65,4,71000.0,1,17.0
7525.0,36,17.27,269.3,3,32000.0,0,33.91
9000.0,36,12.59,301.48,2,45000.0,0,33.52
24000.0,36,9.17,765.1,1,145000.0,1,9.96
4200.0,36,9.17,133.9,1,42000.0,1,8.85
32350.0,36,9.8,1040.81,1,158000.0,0,25.39
5000.0,36,6.89,154.14,0,65000.0,0,33.4
2000.0,36,8.49,63.13,1,45000.0,1,15.17
6200.0,36,14.48,213.35,2,52500.0,1,38.65
15000.0,36,7.49,466.53,0,80000.0,1,11.74
20925.0,36,18.49,761.65,3,65000.0,0,20.66
18175.0,36,15.41,633.7,3,50538.8,0,18.74
13250.0,36,12.59,443.84,2,34882.0,0,18.34
6025.0,36,13.44,204.29,2,43000.0,1,15.21
9000.0,36,11.99,298.89,2,75000.0,1,28.98
23100.0,60,20.5,618.46,4,110000.0,0,20.43
6000.0,36,6.49,183.87,0,26000.0,1,21.84
7000.0,36,5.32,210.81,0,133000.0,1,3.41
2400.0,36,8.49,75.76,1,28000.0,1,10.42
14825.0,60,21.48,405.08,4,50000.0,0,15.89
9700.0,36,17.97,350.54,3,40000.0,0,20.97
12000.0,36,9.17,382.55,1,100000.0,1,12.13
6000.0,36,14.48,206.47,2,42000.0,0,22.17
2700.0,36,10.78,88.12,1,29000.0,1,2.48
30000.0,36,12.88,1009.09,2,95000.0,1,34.7
3275.0,36,14.85,113.29,2,22056.0,0,25.46
5875.0,36,17.57,211.14,3,69250.0,1,10.17
6225.0,36,11.48,205.22,1,35000.0,1,34.16
25000.0,60,17.97,634.43,3,55000.0,0,28.91
13000.0,60,13.44,298.73,2,91000.0,1,30.29
25000.0,36,6.99,771.82,0,90000.0,1,17.03
8000.0,36,9.8,257.39,1,55000.0,0,10.16
29900.0,60,17.97,758.78,3,65000.0,0,23.99
12000.0,60,9.76,253.55,1,40000.0,1,21.03
12000.0,36,9.76,385.86,1,70000.0,0,31.31
10000.0,36,9.17,318.79,1,45000.0,1,26.08
12000.0,36,17.97,433.65,3,38000.0,0,39.42
1925.0,36,8.38,60.67,1,50000.0,1,13.08
28000.0,36,7.49,870.85,0,83000.0,0,15.42
22000.0,60,8.49,451.26,1,110000.0,0,9.32
5050.0,36,11.99,167.71,2,130000.0,1,31.36
6000.0,36,16.99,213.89,3,155000.0,1,22.75
5000.0,36,5.32,150.58,0,125000.0,1,22.21
5000.0,36,8.49,157.82,1,157000.0,1,12.24
25000.0,60,8.49,512.8,1,65000.0,1,23.86
7200.0,36,9.17,229.53,1,60000.0,1,24.6
10000.0,36,18.49,363.99,4,45000.0,1,35.25
18000.0,60,12.88,408.46,2,61000.0,1,29.81
25000.0,36,11.99,830.24,2,70000.0,1,23.21
5000.0,36,9.8,160.87,1,72000.0,1,6.52
20000.0,60,12.88,453.84,2,61339.0,1,2.11
12500.0,60,11.99,278.0,2,60000.0,1,16.98
14000.0,36,12.59,468.96,2,28000.0,1,21.77
10000.0,36,11.22,328.43,1,102000.0,1,18.38
30000.0,36,10.78,979.04,1,89775.0,1,21.44
6000.0,36,10.78,195.81,1,20000.0,1,30.19
11200.0,36,11.48,369.23,1,80000.0,1,26.78
15000.0,36,14.48,516.17,2,80000.0,1,17.49
23450.0,36,12.59,785.51,2,51000.0,1,16.89
8000.0,36,8.49,252.51,1,60000.0,1,19.36
8400.0,36,9.8,270.26,1,30000.0,1,20.08
17000.0,36,9.17,541.95,1,50000.0,1,11.45
5925.0,36,13.44,200.9,2,50000.0,1,35.8
28000.0,36,7.91,876.26,0,105000.0,1,17.43
10500.0,36,8.49,331.42,1,70000.0,1,26.68
6000.0,36,13.44,203.44,2,60000.0,1,10.28
4000.0,36,11.99,132.84,2,30000.0,1,31.28
10000.0,36,9.8,321.74,1,38000.0,1,33.95
35000.0,36,13.99,1196.05,2,90000.0,1,10.97
1000.0,36,13.99,34.18,2,30000.0,1,29.8
20000.0,36,13.44,678.13,2,72000.0,1,18.09
5000.0,36,10.78,163.18,1,90000.0,1,7.04
16575.0,36,12.59,555.21,2,45628.0,1,18.15
14875.0,60,18.49,381.71,3,37231.0,0,36.3
15600.0,36,9.17,497.32,1,120000.0,1,16.56
9000.0,36,6.99,277.86,0,75000.0,1,19.7
12000.0,36,9.8,386.09,1,70200.0,1,38.32
8000.0,36,11.48,263.74,1,100000.0,1,19.88
15000.0,36,9.17,478.19,1,47000.0,1,24.31
19425.0,36,18.99,711.95,4,46280.0,1,10.19
8000.0,36,7.49,248.82,0,75000.0,0,18.6
15000.0,36,7.49,466.53,0,58729.0,1,8.7
20000.0,36,7.91,625.9,0,100000.0,1,25.83
14000.0,36,6.49,429.03,0,40000.0,1,14.27
33000.0,60,17.97,837.45,3,75000.0,1,11.04
9000.0,36,7.89,281.58,0,36180.0,1,23.88
8400.0,36,6.99,259.33,0,90000.0,1,20.8
10000.0,36,10.78,326.35,1,29000.0,1,15.65
2950.0,36,13.99,100.81,2,70000.0,1,20.47
3500.0,36,11.48,115.39,1,45000.0,1,10.72
19275.0,36,11.99,640.12,2,66685.0,1,29.62
8600.0,36,7.91,269.14,0,126202.0,1,11.84
10000.0,60,11.48,219.83,1,81000.0,1,11.73
4100.0,36,16.59,145.35,3,19000.0,1,9.6
16000.0,36,9.76,514.48,1,45000.0,1,13.0
5000.0,36,11.99,166.05,2,60000.0,1,19.27
12000.0,60,7.91,242.81,0,62000.0,1,19.61
24000.0,36,6.89,739.85,0,110000.0,1,26.12
5000.0,36,13.99,170.87,2,19000.0,0,38.91
15000.0,36,10.78,489.52,1,65000.0,1,22.58
20000.0,36,11.99,664.2,2,100000.0,0,14.89
10000.0,60,14.85,237.12,2,45000.0,1,26.76
7875.0,36,11.99,261.53,2,56300.0,1,24.73
16000.0,60,17.97,406.04,3,65000.0,0,29.71
35000.0,36,11.99,1162.34,2,150000.0,1,13.6
18650.0,60,14.48,438.61,2,45000.0,1,18.36
2150.0,36,18.99,78.8,4,41000.0,1,31.06
5250.0,36,15.77,183.98,3,66000.0,1,17.71
6500.0,36,7.89,203.36,0,45000.0,1,28.43
15000.0,36,6.99,463.09,0,145000.0,1,17.98
30000.0,36,13.99,1025.19,2,80000.0,1,35.25
18000.0,36,11.99,597.78,2,45000.0,1,21.21
30000.0,36,14.85,1037.76,2,145000.0,0,24.0
12300.0,36,14.48,423.26,2,56000.0,1,15.84
13200.0,36,7.89,412.98,0,80000.0,1,12.82
8500.0,36,9.8,273.48,1,98000.0,1,5.4
6000.0,36,12.88,201.82,2,50000.0,1,5.43
20000.0,36,14.85,691.84,2,60000.0,0,26.02
5400.0,36,11.99,179.34,2,15000.0,1,25.04
16000.0,36,9.8,514.78,1,72000.0,1,21.45
7200.0,36,16.59,255.24,3,20000.0,1,39.74
15000.0,60,18.99,389.03,4,92000.0,0,29.23
16000.0,60,11.48,351.73,1,65000.0,0,21.16
10800.0,36,9.8,347.48,1,50000.0,1,29.86
35000.0,60,13.67,808.42,2,115000.0,1,10.67
31200.0,60,18.49,800.62,4,75999.0,0,12.73
10000.0,36,9.17,318.79,1,110000.0,1,28.37
3500.0,36,13.99,119.61,2,105000.0,1,17.65
24000.0,36,7.49,746.44,0,95000.0,1,7.19
11500.0,36,10.64,374.54,1,45000.0,1,19.81
10000.0,36,7.91,312.95,0,100000.0,1,8.95
7000.0,36,11.22,229.91,1,15700.0,1,20.18
20000.0,36,5.32,602.3,0,103000.0,1,18.91
7000.0,36,9.17,223.16,1,75000.0,1,6.64
15000.0,60,11.99,333.6,2,75000.0,1,18.95
24000.0,60,18.49,615.86,3,105000.0,0,26.14
32000.0,36,12.88,1076.36,2,110000.0,1,13.84
5000.0,36,5.32,150.58,0,45000.0,1,11.12
3000.0,36,11.22,98.53,1,60000.0,1,31.24
5000.0,36,20.5,187.1,4,18406.0,1,31.89
3800.0,36,11.99,126.2,2,25196.0,1,10.62
5000.0,36,11.99,166.05,2,20000.0,1,9.54
10000.0,36,10.78,326.35,1,72000.0,1,12.02
9000.0,36,6.99,277.86,0,75000.0,1,11.82
11900.0,60,13.44,273.45,2,34000.0,0,34.7
15000.0,60,13.18,342.68,2,60000.0,0,31.82
3000.0,36,16.55,106.29,3,35000.0,1,9.88
6000.0,36,13.18,202.69,2,65000.0,1,19.33
4000.0,36,9.17,127.52,1,55000.0,1,9.64
24000.0,36,9.17,765.1,1,62000.0,1,11.63
3000.0,36,15.77,105.14,3,77500.0,1,25.74
3500.0,36,6.49,107.26,0,56000.0,1,19.03
17675.0,60,21.48,482.96,4,40000.0,1,39.12
28000.0,60,9.17,583.55,1,76008.0,1,14.47
12000.0,60,17.97,304.53,3,58000.0,0,29.46
7000.0,36,5.32,210.81,0,55000.0,1,12.17
8000.0,36,7.89,250.29,0,40000.0,1,15.36
8000.0,36,14.85,276.74,2,40000.0,1,20.85
13900.0,36,20.5,520.13,4,52500.0,1,25.37
15000.0,36,15.41,523.0,3,49000.0,1,35.73
15000.0,36,7.26,464.95,0,50000.0,1,12.77
14000.0,36,9.17,446.31,1,50000.0,1,10.49
22425.0,36,13.99,766.33,2,51000.0,0,22.61
15500.0,36,9.17,494.13,1,80000.0,1,5.94
24000.0,60,11.48,527.59,1,53000.0,1,3.49
14500.0,36,10.78,473.21,1,62000.0,1,20.98
17750.0,60,17.57,446.6,3,41000.0,1,30.27
7000.0,36,13.67,238.13,2,57000.0,0,14.55
12000.0,36,18.49,436.79,4,45000.0,0,29.89
17125.0,36,15.77,600.13,3,51000.0,0,20.54
17000.0,36,8.49,536.57,1,75000.0,1,23.63
8000.0,36,11.99,265.68,2,45000.0,1,38.24
15400.0,36,14.85,532.72,2,146000.0,1,13.67
8000.0,36,10.78,261.08,1,100000.0,1,17.2
24150.0,36,13.99,825.28,2,134641.49,1,14.94
21000.0,36,9.17,669.46,1,80000.0,1,14.69
10000.0,36,9.8,321.74,1,80000.0,1,3.65
11000.0,36,10.78,358.99,1,54000.0,1,29.64
15000.0,36,7.91,469.43,0,120000.0,1,33.29
12000.0,36,12.88,403.64,2,76000.0,0,24.37
22400.0,60,17.86,567.11,3,80000.0,0,28.88
10000.0,36,13.44,339.07,2,34000.0,1,11.19
3600.0,36,15.77,126.16,3,70000.0,1,14.33
18000.0,36,11.22,591.18,1,95000.0,1,17.6
21125.0,60,12.59,476.24,2,45000.0,1,36.45
28100.0,36,17.27,1005.63,3,160000.0,1,14.97
1500.0,36,11.22,49.27,1,47000.0,1,9.7
8000.0,36,6.99,246.99,0,60000.0,1,14.05
6500.0,36,11.48,214.29,1,38000.0,1,24.35
5000.0,36,11.99,166.05,2,60000.0,0,19.56
7450.0,36,18.99,273.05,4,58000.0,0,17.26
16000.0,60,16.59,394.13,3,115000.0,0,10.08
22000.0,60,19.99,582.75,4,75000.0,1,15.49
2800.0,36,7.91,87.63,0,30000.0,1,37.64
6000.0,36,13.44,203.44,2,31000.0,1,6.47
9000.0,36,7.91,281.66,0,79300.0,1,11.24
16000.0,36,7.89,500.58,0,82000.0,1,26.45
9300.0,36,7.49,289.25,0,39090.0,1,24.56
8000.0,36,9.76,257.24,1,35000.0,1,33.95
10000.0,36,12.88,336.37,2,32000.0,1,29.11
9800.0,36,13.44,332.29,2,40000.0,0,39.6
18000.0,36,8.49,568.14,1,55000.0,1,27.17
16800.0,36,7.91,525.76,0,140000.0,0,10.57
19200.0,36,7.89,600.69,0,60000.0,1,8.12
4000.0,36,11.99,132.84,2,130000.0,1,11.35
6500.0,36,9.8,209.13,1,59500.0,1,15.07
7000.0,36,11.99,232.47,2,50000.0,1,21.46
5000.0,36,6.49,153.23,0,40000.0,1,14.94
8450.0,36,16.59,299.55,3,50000.0,0,30.32
10000.0,36,9.17,318.79,1,80000.0,1,31.17
12000.0,36,11.99,398.52,2,75000.0,1,32.34
16000.0,36,10.78,522.16,1,55000.0,1,31.14
11050.0,36,17.27,395.45,3,84000.0,1,15.56
10000.0,36,7.91,312.95,0,28000.0,1,22.55
8000.0,36,11.22,262.75,1,70000.0,0,19.85
28000.0,36,6.99,864.44,0,95000.0,1,23.83
7450.0,36,13.18,251.67,2,14900.0,1,28.85
16000.0,36,6.99,493.97,0,60000.0,1,26.94
20000.0,36,15.77,700.88,3,68000.0,1,35.51
4525.0,36,14.85,156.53,2,50300.0,1,15.44
12000.0,36,9.17,382.55,1,107000.0,1,21.42
20000.0,36,11.48,659.33,1,70000.0,1,24.04
5000.0,36,12.88,168.19,2,50000.0,1,6.96
7000.0,36,14.85,242.15,2,37000.0,1,17.45
4000.0,36,7.91,125.18,0,70000.0,1,22.4
6400.0,36,8.49,202.01,1,115000.0,1,5.1
20000.0,36,9.17,637.58,1,130000.0,1,12.77
35000.0,60,18.49,898.13,4,120000.0,1,16.33
1400.0,36,9.76,45.02,1,83000.0,1,17.03
16000.0,36,7.26,495.94,0,64000.0,1,14.72
30000.0,60,18.2,765.08,4,80000.0,1,21.11
5000.0,36,12.88,168.19,2,49500.0,1,13.81
17500.0,36,8.49,552.36,1,35000.0,1,19.48
5900.0,36,9.17,188.09,1,25000.0,1,25.83
24000.0,36,5.32,722.76,0,85000.0,1,17.89
3975.0,36,12.88,133.71,2,62000.0,1,9.91
9100.0,36,8.49,287.23,1,54000.0,1,15.51
8000.0,36,5.32,240.92,0,22000.0,1,20.24
6500.0,36,10.78,212.13,1,35000.0,1,12.14
12000.0,60,15.77,290.36,3,44321.0,0,28.73
20000.0,36,13.44,678.13,2,65000.0,1,25.99
5000.0,36,11.22,164.22,1,28000.0,1,7.04
12000.0,36,6.99,370.48,0,24000.0,1,22.4
12000.0,60,19.48,314.47,4,60000.0,1,23.44
7000.0,36,12.59,234.48,2,85000.0,0,22.05
12000.0,36,9.17,382.55,1,67000.0,1,11.95
28000.0,60,18.49,718.51,3,75000.0,1,31.88
24000.0,36,9.76,771.72,1,72000.0,1,31.67
3500.0,36,17.97,126.49,3,53000.0,1,31.86
21600.0,60,13.67,498.91,2,60000.0,0,22.68
24000.0,36,6.49,735.47,0,157000.0,1,21.67
7200.0,36,12.88,242.19,2,22140.0,0,20.76
10000.0,36,11.48,329.67,1,49000.0,1,21.7
5200.0,36,10.78,169.71,1,160000.0,1,8.0
10000.0,36,9.8,321.74,1,92000.0,0,10.55
6000.0,36,10.64,195.42,1,35000.0,1,19.41
10925.0,60,15.77,264.35,3,35000.0,0,20.61
10000.0,60,12.59,225.44,2,30000.0,1,19.4
19675.0,60,21.48,537.61,4,86000.0,1,8.09
6175.0,36,16.59,218.9,3,35000.0,1,21.57
9600.0,36,11.99,318.82,2,33000.0,1,36.02
35000.0,36,16.59,1240.72,3,83000.0,1,25.52
21000.0,60,16.59,517.29,3,90000.0,0,12.09
6000.0,36,14.85,207.56,2,42000.0,1,10.29
7000.0,36,11.99,232.47,2,30000.0,1,25.7
12000.0,36,6.49,367.74,0,80000.0,1,8.75
14000.0,36,9.8,450.43,1,100000.0,1,15.97
16000.0,60,9.17,333.46,1,50000.0,1,19.96
5575.0,36,8.49,175.97,1,25000.0,1,27.89
14575.0,60,19.99,386.07,4,48550.0,0,32.06
12000.0,60,18.2,306.03,4,38000.0,0,29.88
20000.0,60,12.59,450.88,2,105000.0,1,14.12
15000.0,36,12.88,504.55,2,140000.0,1,16.98
12600.0,36,13.67,428.63,2,94000.0,0,25.04
16800.0,60,8.49,344.6,1,58000.0,1,24.56
20250.0,36,13.99,692.0,2,45000.0,1,32.48
6300.0,36,6.99,194.5,0,15612.0,1,7.84
25000.0,36,7.49,777.55,0,103000.0,1,15.29
9200.0,36,17.57,330.63,3,28000.0,0,31.5
25000.0,60,19.89,660.82,4,100000.0,1,38.69
14000.0,60,19.48,366.88,4,115000.0,1,13.36
14400.0,36,6.49,441.29,0,70000.0,1,16.32
35000.0,36,12.88,1177.27,2,150000.0,1,12.37
27000.0,36,14.85,933.99,2,127000.0,1,18.85
15000.0,60,18.99,389.03,4,42000.0,0,25.0
15000.0,36,11.22,492.65,1,130000.0,1,9.11
12000.0,36,12.59,401.97,2,60000.0,1,4.66
3000.0,36,17.27,107.37,3,85000.0,1,4.64
12000.0,36,7.89,375.43,0,85000.0,1,15.03
6025.0,36,13.99,205.9,2,100000.0,1,13.28
4000.0,36,13.67,136.08,2,37000.0,1,8.41
28000.0,60,17.27,699.95,3,80000.0,0,37.32
15000.0,36,9.17,478.19,1,65000.0,1,13.7
2800.0,36,17.97,101.19,3,58000.0,1,18.6
23700.0,60,13.44,544.61,2,64000.0,0,32.98
7500.0,36,8.49,236.73,1,52000.0,1,19.2
30000.0,36,11.99,996.29,2,84000.0,1,11.29
6500.0,36,5.32,195.75,0,37500.0,1,29.95
10000.0,36,11.48,329.67,1,25000.0,1,17.33
25000.0,36,13.99,854.32,2,85000.0,1,11.11
12000.0,36,11.48,395.6,1,102000.0,1,13.56
21000.0,36,11.22,689.71,1,67537.0,1,23.12
3600.0,36,13.67,122.47,2,28800.0,1,37.08
15000.0,36,9.8,482.61,1,72100.0,1,26.38
35000.0,60,21.48,956.35,4,160000.0,1,28.64
14225.0,60,17.97,360.99,3,35600.0,0,24.24
5000.0,36,9.17,159.4,1,21600.0,1,19.89
16000.0,36,10.78,522.16,1,53000.0,1,8.83
9050.0,36,15.77,317.15,3,56000.0,1,13.61
18000.0,36,5.32,542.07,0,100000.0,1,13.69
5000.0,36,10.78,163.18,1,56000.0,1,15.5
10700.0,36,7.26,331.66,0,46770.0,1,14.26
15600.0,60,10.78,337.48,1,79500.0,0,6.91
5000.0,36,13.44,169.54,2,79000.0,1,12.7
5000.0,36,19.48,184.5,4,24000.0,0,13.2
5400.0,36,9.8,173.74,1,80000.0,0,18.17
4500.0,36,6.24,137.39,0,84500.0,1,6.93
16000.0,36,8.49,505.01,1,35000.0,1,24.49
20200.0,60,18.49,518.35,3,60000.0,0,34.84
16000.0,36,8.49,505.01,1,65000.0,1,7.77
11000.0,36,6.49,337.09,0,85000.0,1,15.0
6475.0,36,17.97,233.99,3,46000.0,1,26.91
20000.0,36,9.17,637.58,1,134296.0,1,10.95
2000.0,36,13.44,67.82,2,43500.0,1,27.61
19000.0,36,6.89,585.71,0,61000.0,1,30.45
35000.0,36,16.59,1240.72,3,100000.0,1,15.61
19300.0,36,13.44,654.4,2,48261.96,0,17.11
12000.0,36,8.49,378.76,1,105000.0,1,20.16
15000.0,36,7.91,469.43,0,90000.0,1,11.17
6000.0,36,9.8,193.05,1,51000.0,1,26.26
